mavpackettype,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,Type,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
IMU,9562543,0,-0.05241665244102478,0.00031199929071590304,-0.0028615694027394056,9.2166166305542,-0.1027422696352005,-3.3567233085632324,0.0,0.0,25.13613510131836,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9562543,1,-0.05188202112913132,0.0004232637002132833,-0.002788024488836527,9.217191696166992,-0.10321322083473206,-3.355496644973755,0.0,0.0,25.13606834411621,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9582543,0,-0.06956638395786285,0.00036734744207933545,-0.0039421431720256805,9.217886924743652,-0.09206918627023697,-3.3564746379852295,0.0,0.0,25.13745880126953,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9582543,1,-0.07001744955778122,0.0003233542083762586,-0.003908740356564522,9.219231605529785,-0.09342699497938156,-3.3562891483306885,0.0,0.0,25.137392044067383,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9602543,0,-0.0513211265206337,0.00016250326007138938,-0.0028398288413882256,9.216989517211914,0.01889818161725998,-3.3537135124206543,0.0,0.0,25.138782501220703,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9602543,1,-0.05099944770336151,8.733612776268274e-05,-0.0031337100081145763,9.218160629272461,0.01669452339410782,-3.351229190826416,0.0,0.0,25.138717651367188,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9622543,0,-0.0029632688965648413,0.00012941984459757805,1.673746737651527e-05,9.216713905334473,0.031439781188964844,-3.3529648780822754,0.0,0.0,25.140106201171875,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9622543,1,-0.0032107688020914793,-3.0444422009168193e-05,-0.0002786124823614955,9.217026710510254,0.0323135182261467,-3.3552565574645996,0.0,0.0,25.14004135131836,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9642543,0,0.04463612288236618,0.00011912432091776282,0.0027527092024683952,9.216818809509277,0.026041800156235695,-3.3524222373962402,0.0,0.0,25.14143180847168,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9642543,1,0.04371459409594536,1.7194985048263334e-05,0.002795337000861764,9.216514587402344,0.02701267972588539,-3.354386329650879,0.0,0.0,25.14136505126953,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9662543,0,0.0699644610285759,-6.254082836676389e-05,0.004205766133964062,9.217497825622559,-0.07089360803365707,-3.3548285961151123,0.0,0.0,25.14275360107422,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9662543,1,0.07012100517749786,-2.9711269235122018e-05,0.0042878687381744385,9.217610359191895,-0.06925541162490845,-3.3569741249084473,0.0,0.0,25.142688751220703,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9682543,0,0.05346348509192467,-4.576960054691881e-05,0.0032261416781693697,9.217601776123047,-0.1074107363820076,-3.3573172092437744,0.0,0.0,25.144079208374023,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9682543,1,0.05307222902774811,8.883995906217024e-05,0.003278234973549843,9.2166748046875,-0.10547405481338501,-3.35630202293396,0.0,0.0,25.144012451171875,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9702543,0,0.03503013402223587,5.1060080295428634e-05,0.0022046933881938457,9.217329025268555,-0.10597890615463257,-3.356675148010254,0.0,0.0,25.145401000976562,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9702543,1,0.03482317551970482,-8.662487380206585e-05,0.002104793908074498,9.218198776245117,-0.10529030114412308,-3.355286121368408,0.0,0.0,25.145336151123047,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9722543,0,0.017950639128684998,7.114587060641497e-05,0.0012318199733272195,9.216145515441895,-0.10626986622810364,-3.356464385986328,0.0,0.0,25.146726608276367,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9722543,1,0.017920812591910362,0.0002534465165808797,0.0011452464386820793,9.217893600463867,-0.10457725822925568,-3.3578715324401855,0.0,0.0,25.14665985107422,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9742543,0,0.0009321297402493656,0.00013342328020371497,0.00020791453425772488,9.21725082397461,-0.10775129497051239,-3.3567779064178467,0.0,0.0,25.14805030822754,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9742543,1,0.0011889627203345299,0.00022704311413690448,0.00018555959104560316,9.217686653137207,-0.10512887686491013,-3.356917381286621,0.0,0.0,25.14798355102539,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9762543,0,-0.016073772683739662,0.0002051651244983077,-0.0008329126867465675,9.218008041381836,-0.10705254971981049,-3.356837749481201,0.0,0.0,25.149372100830078,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9762543,1,-0.015433098189532757,0.00032837208709679544,-0.0009254312608391047,9.21695613861084,-0.10522335767745972,-3.3577303886413574,0.0,0.0,25.14930534362793,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9782543,0,-0.03313435614109039,0.0002115530805895105,-0.001822039601393044,9.216381072998047,-0.10579979419708252,-3.356940269470215,0.0,0.0,25.15069580078125,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9782543,1,-0.03327319398522377,0.00032008806010708213,-0.0019137033959850669,9.218740463256836,-0.10415096580982208,-3.3552911281585693,0.0,0.0,25.150630950927734,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9802543,0,-0.050370387732982635,0.0003656228072941303,-0.0027633407153189182,9.216547012329102,-0.1029684841632843,-3.357003927230835,0.0,0.0,25.152019500732422,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9802543,1,-0.05060969293117523,0.00033659941982477903,-0.0026986547745764256,9.218633651733398,-0.10351763665676117,-3.35701322555542,0.0,0.0,25.151954650878906,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9822543,0,-0.06749628484249115,0.0004377345321699977,-0.003787049325183034,9.2158784866333,-0.09212172031402588,-3.3548531532287598,0.0,0.0,25.153343200683594,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9822543,1,-0.06741663813591003,0.00041879137279465795,-0.0038142818957567215,9.216071128845215,-0.09495178610086441,-3.355266809463501,0.0,0.0,25.153276443481445,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9842543,0,-0.04933156818151474,0.0002033990458585322,-0.002748522674664855,9.21601676940918,0.018859388306736946,-3.3529820442199707,0.0,0.0,25.154664993286133,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9842543,1,-0.05061075836420059,0.00031391013180837035,-0.0027481557335704565,9.217331886291504,0.018360059708356857,-3.350963830947876,0.0,0.0,25.154598236083984,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9862543,0,-0.0009071591775864363,0.00018226372776553035,0.00012383403372950852,9.216343879699707,0.03156525269150734,-3.3528881072998047,0.0,0.0,25.155988693237305,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9862543,1,-0.002759784460067749,0.00019996464834548533,-6.559089524671435e-05,9.217514991760254,0.033786576241254807,-3.353581428527832,0.0,0.0,25.155921936035156,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9882543,0,0.04668005183339119,0.00014312268467620015,0.002847652416676283,9.216215133666992,0.0265020914375782,-3.353498697280884,0.0,0.0,25.157310485839844,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9882543,1,0.04736952483654022,0.00030818834784440696,0.002865494228899479,9.215228080749512,0.027822833508253098,-3.3548989295959473,0.0,0.0,25.157245635986328,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9902543,0,0.0665503665804863,-7.728260243311524e-05,0.003994901664555073,9.218055725097656,-0.08071232587099075,-3.355856418609619,0.0,0.0,25.158634185791016,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9902543,1,0.0665840432047844,-9.729267185321078e-05,0.0038508358411490917,9.217872619628906,-0.08074633777141571,-3.355238437652588,0.0,0.0,25.1585693359375,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9922543,0,0.04885716736316681,1.0350810043746606e-05,0.003045076970010996,9.217026710510254,-0.10533171892166138,-3.3583619594573975,0.0,0.0,25.159957885742188,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9922543,1,0.04897650331258774,-3.672529783216305e-05,0.003078549401834607,9.216920852661133,-0.10778821259737015,-3.3570966720581055,0.0,0.0,25.15989112854004,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9942543,0,0.03054654970765114,5.993965896777809e-05,0.001928224926814437,9.216633796691895,-0.10497220605611801,-3.356929302215576,0.0,0.0,25.161279678344727,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9942543,1,0.031105652451515198,0.0002085604501189664,0.0019980790093541145,9.21694278717041,-0.10486865043640137,-3.354879379272461,0.0,0.0,25.161212921142578,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9962543,0,0.01351887732744217,3.2803029171191156e-05,0.0009231179719790816,9.2160062789917,-0.10677199065685272,-3.3394360542297363,0.0,0.0,25.1626033782959,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9962543,1,0.013022293336689472,5.4411568271461874e-05,0.0009166774107143283,9.216678619384766,-0.10245150327682495,-3.3576979637145996,0.0,0.0,25.16253662109375,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,9982543,0,-0.003594744950532913,2.1344716515159234e-05,-9.141757618635893e-05,9.216599464416504,-0.10772529244422913,-3.3738760948181152,0.0,0.0,25.163925170898438,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,9982543,1,-0.00385766988620162,-0.00013196018699090928,-1.4552615539287217e-05,9.219919204711914,-0.10736841708421707,-3.5674495697021484,0.0,0.0,25.16385841369629,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10002543,0,-0.020625870674848557,0.00029439490754157305,-0.0010750996880233288,9.216760635375977,-0.1051587462425232,-3.357184648513794,0.0,0.0,25.165246963500977,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10002543,1,-0.02060389518737793,0.00022833776893094182,-0.0011084573343396187,9.215277671813965,-0.10262679308652878,-3.346606969833374,0.0,0.0,25.165180206298828,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10022543,0,-0.03773471340537071,0.0003483561158645898,-0.0020399063359946012,9.217538833618164,-0.10445671528577805,-3.3565125465393066,0.0,0.0,25.166568756103516,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10022543,1,-0.03742217272520065,0.00010865139483939856,-0.002111549489200115,9.217269897460938,-0.1038149744272232,-3.350780725479126,0.0,0.0,25.16650390625,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10042543,0,-0.05505526065826416,0.00037187058478593826,-0.0030170546378940344,9.217256546020508,-0.10062635689973831,-3.3567140102386475,0.0,0.0,25.167890548706055,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10042543,1,-0.05453872308135033,0.00027054117526859045,-0.0030219685286283493,9.21483325958252,-0.10145587474107742,-3.3567917346954346,0.0,0.0,25.16782569885254,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10062543,0,-0.06402303278446198,0.00035728071816265583,-0.0036353226751089096,9.216581344604492,-0.03554140403866768,-3.3535783290863037,0.0,0.0,25.169214248657227,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10062543,1,-0.06352490186691284,0.00011596438707783818,-0.0035849229898303747,9.218164443969727,-0.04049360752105713,-3.354001045227051,0.0,0.0,25.169147491455078,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10082543,0,-0.024905530735850334,0.0001815004798118025,-0.0012994856806471944,9.216651916503906,0.030062120407819748,-3.3525781631469727,0.0,0.0,25.170534133911133,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10082543,1,-0.02448611706495285,0.0002156860864488408,-0.0012492078822106123,9.216873168945312,0.03254420682787895,-3.352621555328369,0.0,0.0,25.170469284057617,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10102543,0,0.024164430797100067,0.00011189185897819698,0.0015158921014517546,9.215656280517578,0.02848236821591854,-3.353127956390381,0.0,0.0,25.171855926513672,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10102543,1,0.02393786422908306,0.00014868815196678042,0.0016278650145977736,9.216287612915039,0.028459986671805382,-3.3521034717559814,0.0,0.0,25.171791076660156,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10122543,0,0.0641578882932663,6.755487993359566e-05,0.003856111317873001,9.217916488647461,-0.03125450015068054,-3.3526740074157715,0.0,0.0,25.173179626464844,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10122543,1,0.06395994126796722,-2.3980132937140297e-06,0.003789485665038228,9.219679832458496,-0.021855223923921585,-3.35461688041687,0.0,0.0,25.173112869262695,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10142543,0,0.05635349452495575,-2.9174896553740837e-05,0.0034341360442340374,9.216692924499512,-0.10413642972707748,-3.3576607704162598,0.0,0.0,25.174501419067383,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10142543,1,0.05681177228689194,8.183043246390298e-05,0.003471466712653637,9.215654373168945,-0.10394526273012161,-3.357640266418457,0.0,0.0,25.174434661865234,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10162543,0,0.03698260337114334,1.3780642802885268e-05,0.0023020580410957336,9.216970443725586,-0.10576426982879639,-3.357372760772705,0.0,0.0,25.175823211669922,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10162543,1,0.03655198961496353,-3.881937300320715e-05,0.0021798713132739067,9.217679023742676,-0.10534714162349701,-3.357974052429199,0.0,0.0,25.175756454467773,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10182543,0,0.01964251697063446,8.448815060546622e-05,0.0012335969367995858,9.216734886169434,-0.10585393756628036,-3.358152389526367,0.0,0.0,25.177143096923828,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10182543,1,0.01953057572245598,0.00017657550051808357,0.0010956998448818922,9.217974662780762,-0.10526177287101746,-3.3545823097229004,0.0,0.0,25.177078247070312,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10202543,0,0.002523746807128191,8.741801138967276e-05,0.0002496029483154416,9.216660499572754,-0.10573665797710419,-3.356323719024658,0.0,0.0,25.178466796875,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10202543,1,0.0027555786073207855,6.361734995152801e-05,0.00016664445865899324,9.217020034790039,-0.10749010741710663,-3.3559072017669678,0.0,0.0,25.17839813232422,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10222543,0,-0.014512130990624428,0.0001989280281122774,-0.0007031384157016873,9.215727806091309,-0.10599227994680405,-3.3570494651794434,0.0,0.0,25.179786682128906,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10222543,1,-0.014162126928567886,0.00018827237363439053,-0.000689622072968632,9.217963218688965,-0.1040407344698906,-3.3580024242401123,0.0,0.0,25.17972183227539,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10242543,0,-0.03166546672582626,0.00030896023963578045,-0.001686616102233529,9.215896606445312,-0.10387986898422241,-3.357095718383789,0.0,0.0,25.181108474731445,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10242543,1,-0.030896998941898346,0.0003190847346559167,-0.0015829819021746516,9.217185974121094,-0.10318959504365921,-3.356785297393799,0.0,0.0,25.181041717529297,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10262543,0,-0.04888899251818657,0.0003166175738442689,-0.0027091738302260637,9.215771675109863,-0.100495845079422,-3.356048583984375,0.0,0.0,25.182430267333984,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10262543,1,-0.04926268011331558,0.0002009771706070751,-0.0027342569082975388,9.219622611999512,-0.10122944414615631,-3.3554296493530273,0.0,0.0,25.182363510131836,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10282543,0,-0.0648123025894165,0.00032204424496740103,-0.0036337797064334154,9.216839790344238,-0.07626066356897354,-3.354701519012451,0.0,0.0,25.18375015258789,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,10282543,1,-0.0647926926612854,0.0003270131419412792,-0.003714142367243767,9.216398239135742,-0.08263155072927475,-3.3573904037475586,0.0,0.0,25.183685302734375,1.0,1.0,759.0,799.0,IMU,,,,,,,,,,,,,
IMU,10302543,0,-0.03837690129876137,0.000200152542674914,-0.002085296902805567,9.216127395629883,0.026052700355648994,-3.3532004356384277,0.0,0.0,25.18507194519043,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
